"","X","GSM5374839_S1.CEL","GSM5374840_S2.CEL","GSM5374841_S3.CEL","GSM5374842_S4.CEL","GSM5374843_S5.CEL","GSM5374844_S6.CEL","GSM5374845_S7.CEL","GSM5374846_S8.CEL","GSM5374847_S9.CEL","GSM5374848_S10.CEL","GSM5374849_S11.CEL","GSM5374850_S12.CEL","GSM5374851_S13.CEL","GSM5374852_S14.CEL","GSM5374853_S15.CEL","GSM5374854_S16.CEL","GSM5374855_S17.CEL","GSM5374856_S18.CEL","GSM5374857_S19.CEL","GSM5374858_S20.CEL","GSM5374859_S21.CEL","GSM5374860_S22.CEL","GSM5374861_S23.CEL","GSM5374862_S24.CEL","GSM5374863_S25.CEL","GSM5374864_S26.CEL","GSM5374865_S27.CEL","GSM5374866_S28.CEL","GSM5374867_S29.CEL","GSM5374868_S30.CEL","GSM5374869_S31.CEL","GSM5374870_S32.CEL","GSM5374871_S33.CEL","GSM5374872_S34.CEL","GSM5374873_S35.CEL","GSM5374874_S36.CEL","GSM5374875_S37.CEL","GSM5374876_S38.CEL","GSM5374877_S39.CEL","GSM5374878_S40.CEL","GSM5374879_S41.CEL","GSM5374880_S42.CEL","GSM5374881_S43.CEL","GSM5374882_S44.CEL","GSM5374883_S45.CEL","GSM5374884_S46.CEL","GSM5374885_S47.CEL","SYMBOL","GENENAME","Avg_covid","Avg_Normal","Avg_Asymcovid"
"19630","TC1100013087.hg.1",7.19555558806748,6.75910242846268,7.30665015034339,6.99660347042197,7.19555558806748,7.14971053009917,6.51169427397355,7.45771388324288,6.86972045202826,6.94376401028644,7.51601548373811,6.87358231697795,6.7578950493572,7.20425344400748,6.72523641150433,7.27189230468793,6.68198589052231,6.1474692009775,6.6460966278329,7.09563168374732,7.17602095636482,7.54340996457083,7.78891707753372,7.60663159119913,6.34169502509853,7.94352375205956,7.61820230965175,8.06068342751846,7.57443856105236,7.47835228106985,7.32077955908356,7.68669936820917,7.53623209706136,6.90300393597397,7.86198045251263,8.53594627237892,7.26729040027351,7.912135634881,7.05710496548851,8.43974469189719,7.14437709749002,7.29039779245898,6.92889233499559,7.06483389518634,7.5736532330363,6.67632309562849,7.36170974299331,"BIRC3","baculoviral IAP repeat containing 3",7.03860703749933,7.44663649170104,7.18808321465275
"19631","TC1100013088.hg.1",7.46580164257006,7.60262779552147,7.68543679610792,6.80391880481166,7.46580164257006,7.5444615518189,7.38531589261886,7.8957489191971,7.4522523243967,8.00912736097279,8.36031346400822,6.81853874938121,6.34644566379632,7.04223996521762,6.20845773862639,6.73254691740342,6.48600722632646,6.13128879715683,6.91560394238274,6.94024866029437,6.86642580123526,6.88565945121986,7.46973134322403,7.85866140224531,7.31553235685184,7.88881242759285,7.58342509617116,7.28197693502306,8.10541726036627,7.43137442906841,7.61136668867659,7.48549926516659,6.83754572940387,7.29939416233507,7.98159097702167,7.30636803415999,7.37008479861974,7.70033015322555,6.75554249799552,8.31182084004236,7.42279171616662,6.77981946254751,7.65379688761161,6.81227629564292,7.37001244507532,7.23196125866108,7.46200455660473,"BIRC2","baculoviral IAP repeat containing 2",7.53104927305855,7.37908778877918,7.11775437886964
"19640","TC1100013103.hg.1",5.49733284192539,5.19404712783168,5.31861368622382,5.98320967045788,5.49733284192539,5.32343145295977,6.08222022604291,5.61813597403893,4.80836153469091,5.26324662557503,5.00129618073933,5.47544118950799,5.45741599367588,5.42138602277305,5.70669625857176,6.03882265237176,5.57858570605547,5.71155200611654,5.15648701129741,5.34373880851367,5.0423209117447,5.42906115662312,5.2539722426612,5.0619051524464,5.47700387909322,4.78476805318042,5.23432964584904,5.4894017793784,5.45493079384127,5.42593369886085,5.29411701121088,5.31450319551756,5.51090470417557,5.84975084635477,5.27300940722271,4.99623563048169,5.6428849798199,6.12083845125083,5.55898166128682,4.01553522069102,5.22500097433885,5.42480642025039,5.45381332452154,5.48684509825981,4.96075800239266,5.15180358778939,5.22088382864282,"TTC36","tetratricopeptide repeat domain 36",5.45859319816717,5.32925589128156,5.37469028654951
"19672","TC1100013148.hg.1",6.5418998778687,6.31235790040245,6.68253120549428,6.08131555411545,6.5418998778687,6.28207947428444,5.06288161669386,5.93749385415277,6.12072882642679,6.83666723554684,6.95492075575423,5.60687312750918,5.64950846197896,5.85351805174183,5.69401690952582,6.03760557744337,6.04662277862654,5.43212534152085,6.16323092812348,6.14996885859825,6.29915480760656,6.36656939673124,6.70015355027873,6.83410829230499,6.13890451101659,7.18603307341498,6.42626352872015,6.56686446405532,6.32589808569884,6.12033588453025,6.59233298410946,6.77084499245868,6.49147852717501,4.64458040948212,6.26144639773505,7.0305617669832,4.96785621245543,6.68735722243705,6.02296941561095,6.52576730331902,6.15101809374149,6.36326603287866,6.23734119106552,5.74133756499057,6.37830629176127,6.00155272660062,6.47287731707103,"PIK3C2A","phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha",6.23998554228543,6.19229057413363,6.23328107898157
"19726","TC1200006438.hg.1",6.42257808152237,6.04130426888926,5.92458482229005,6.30088899971188,6.42257808152237,6.60194651284792,7.52980240629601,6.78681457848001,6.64014689632438,6.60214213621767,6.28647665554714,6.96793386328335,6.90649924011164,5.78250669302435,7.2863579745949,7.05197079656151,6.89182475816613,7.34320054727435,6.67451804978405,6.51526259776654,6.64176956857982,6.79075333558531,6.2273705131583,6.13702688512245,6.82292056411575,5.97181082735588,5.82560532403646,6.14390668398708,6.17480511176604,6.03412130613883,5.62472686056253,5.98505586981331,7.04643225643882,6.63726092942333,6.49880094533725,5.92293514235915,6.71716475009701,6.96828023746463,5.98663219879923,6.18673363371843,6.24462100580887,6.0051547265789,6.12088487880668,6.18226522005702,6.28771118260396,6.28591851473901,6.03976293917327,"IQSEC3","IQ motif and Sec7 domain ArfGEF 3",6.52727867841019,6.26524792210668,6.54960631525374
"19727","TC1200006444.hg.1",4.65688006892376,4.99886176220633,4.70039695797601,4.93686335428655,4.65713149649373,4.86433888475541,5.07495975052061,4.95091440324238,5.10371739510537,5.11207337714516,5.23200435402596,4.82415773545562,4.54619141540222,4.74100188633237,4.29881446119188,4.21333698123898,4.66810682585681,4.74266920057508,4.88418291380123,4.48137394350409,4.92554968768382,4.75806361668893,5.10022379641931,5.16130273924386,4.38264831827999,4.83313896255373,5.01260401066715,4.78961256302943,5.05667874562972,4.65542080076751,5.0771386875368,4.85183946941293,5.20106922768381,4.57086580496878,4.95309117857004,5.2810361121875,4.17225742213794,4.77831748983149,4.89719741469384,5.96456483045886,4.80659468003945,4.85093623088917,4.59070373183339,4.90605764560518,4.936139590488,4.60567031179446,5.01300846409221,"CCDC77","coiled-coil domain containing 77",4.90561374506553,4.89510606072174,4.77114011355685
"19769","TC1200006718.hg.1",4.65631802099776,4.04381787931649,4.98690222024267,4.3324527054705,4.65631802099776,4.34583051593141,3.91947189678106,5.31271526937433,4.23814845597994,4.0425533674318,4.36020041670476,4.19776165080698,4.04973536424185,4.23410185222266,5.09889868817457,4.23744506939297,4.03355663861608,4.76653417350736,4.13053738087924,4.50475818224078,4.7551269015601,4.35645138004637,5.03191380146796,4.79187468828267,4.58554032241228,4.7845297081872,3.59187007547501,4.29906905239884,4.76334599660737,4.87392579036226,4.72079510652352,4.89377199479462,4.47914298249543,3.09231115365191,4.10191673568108,4.29516079114314,4.96950158179771,4.98245619249126,4.41938568928787,4.49586761201661,4.55352248973025,4.56794791379046,4.27125767841072,4.23895203866269,4.04417044905539,4.8291140384937,4.63528498915985,"CLEC6A","C-type lectin domain containing 6A",4.45345283525237,4.47024917930825,4.45122375490658
"19775","TC1200006771.hg.1",7.28160229372306,7.12629967527823,8.606706036609,7.14447784853659,7.28160229372306,7.71281369193778,6.80135709210494,7.37892403158716,7.73374764359843,8.11203574355129,8.22533330599757,8.9389059531301,8.54213544571813,8.59523577087626,8.70970459905966,8.49718305076571,9.21449356089435,8.33442282331395,9.07707685026437,9.0251766558287,9.06547345962051,9.43195786455697,9.26560779330539,9.70023809827345,8.59434732328336,9.48050697031984,8.89209025427055,9.23843040209927,8.79934648348337,9.18337288045961,9.23713197328347,8.96091341035242,9.10448552557064,8.34031621137544,8.67029890755395,9.36562190547613,8.47649807024667,8.56298636226182,8.48806703916448,9.08247527787301,8.51530007209058,8.80377559306497,8.37723123147776,8.64272908111245,8.72039723472453,8.42369149389504,8.72505804443792,"CLEC2D","C-type lectin domain family 2 member D",7.51795663506495,8.76001946191227,8.92777192974008
"19780","TC1200006782.hg.1",4.97603535120363,4.49326698633912,4.62192351634774,5.2469786384014,4.97580774454016,4.32175764369557,4.90187144510675,5.11138228302231,5.25163617871885,5.16289785883801,4.7418340985115,4.09482233554159,4.58825123640965,3.79617481332775,4.84293668516576,4.48920229607647,4.71494389800236,5.01937788821407,4.56737637929928,4.70586648414825,4.61570654445025,4.99378272710228,4.41747488431825,4.77981664212772,4.65237501891229,4.54929822047145,4.22311353937648,4.07233948466113,4.72637191563237,4.73251757686021,4.14857885609214,5.00886066580145,5.38377630748385,4.89329910184048,5.02294419751311,5.59948041100732,4.24253804685383,5.24407999093782,5.04559726271742,4.95134105931021,4.97002937469799,4.46600497926499,4.84286513493033,4.21988773906037,4.62598627317413,5.03444844474426,4.81173630254986,"CLEC9A","C-type lectin domain containing 9A",4.90635576462135,4.84688731804665,4.5574244785131
"19793","TC1200006896.hg.1",3.54733544117401,3.43851535718918,3.1287229448434,4.08831489186042,3.54733544117401,3.98379520171835,5.26984073378797,3.88847380342084,4.213635317311,3.72983803856458,3.68732741462826,3.71570314474646,3.66496685787095,3.91695349974898,3.63234668098369,3.66869685150439,4.23813398970496,3.61766185501446,3.49181520051719,3.74393703604789,3.68226190012149,3.7272380177126,2.8280828189886,3.11245900577165,3.62123565965671,3.18830097166104,3.56997666899635,3.60275190406838,3.60083545762874,3.66994676688014,3.59229228395681,3.53060678640143,3.65609480070402,4.23111762678104,3.97296554218868,3.47051518352148,3.78207702477767,4.2935794349329,3.32578301146417,3.32014331297823,3.98663893152706,3.4296394397626,3.3079104180702,3.83155710223396,3.56855125337861,3.49816408500086,3.62548021250768,"GPRC5A","G protein-coupled receptor class C group 5 member A",3.88358071710438,3.67183684539264,3.59529920712488
"19806","TC1200006996.hg.1",2.33010418901112,2.41455920002199,2.20513054055155,2.254621743323,2.33074208545396,2.33700427601805,2.81051626130984,2.50441686522683,2.43656388132598,2.98809027811192,2.93724452999164,2.31416570230399,1.89244997896119,2.36464754153209,2.41023634930904,2.46538090229545,2.49422434869694,2.69190088709046,2.3590980925403,2.53446432663884,2.51120091628681,2.87930684329404,2.25159510944717,2.5319842024865,2.23192661540814,2.34554553672538,2.09471428778383,2.26239862557989,2.21308201993009,2.15568924970753,2.10298606152666,2.32738407336384,2.63922152186629,3.16189951422203,2.49103938422597,2.36238677489045,3.04221907149882,2.28522546193302,2.17687573584036,2.22250371367701,2.42521514414161,2.52375111045932,2.60880758613278,2.66958636059946,2.42272976229107,2.24037328995391,2.29369376239292,"PIK3C2G","phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 gamma",2.46117493203542,2.45286597659572,2.4097666745422
"19828","TC1200007170.hg.1",6.64500077753798,6.55104863087364,6.91970329864258,6.25202856533086,6.64500077753798,6.54261041169184,5.97792757122457,6.79216984840815,7.30272799713313,7.27616061638132,7.49631728116012,6.63558161708374,6.36732533997506,6.55734532747863,6.35893562682256,6.40287222693826,6.25029094638847,5.77213240595924,6.91440151135522,6.86962503629119,6.71587178458892,6.89055856737475,7.21240915804459,7.98926757355081,6.34080818282672,7.55302936127996,6.94675507221941,6.86185987666219,6.76968030978732,7.14384695166202,7.44352129238404,7.14488378352471,7.11204943398151,6.47522383182186,6.80216840026164,7.77929287114497,6.54328456933671,6.26706653054428,6.45451295228837,7.4258606416955,6.37811050596537,6.81165552438716,6.46974327421315,6.5887501777017,6.68598635007762,6.82117613036419,6.75376028231955,"CCDC91","coiled-coil domain containing 91",6.69043784947621,6.83893852798191,6.78447722135722
"19862","TC1200007536.hg.1",2.67944156754561,2.58988111894372,3.4057397075623,2.17714184427423,2.67944156754561,3.195332068728,2.52878772319492,3.46673784411134,3.2095406216688,3.0035805895502,3.22602054497569,3.5703579644978,3.39281306328118,3.33646614466204,2.96266344535836,3.62079888499109,3.31426921629626,2.71819951073786,3.20697702915664,3.45142736451405,2.6810885352983,2.73154642209071,3.45960908261877,3.90042559715736,2.59674581900357,4.12241229100897,3.37714543545064,2.72031296216736,2.16650175781206,2.93196935183413,3.71101347778365,3.35621997648522,2.75093537202211,3.06425900405855,4.1619372016059,4.12776627538128,2.8715262502104,4.37214864652982,3.04963957895833,3.83442530851574,4.12911943161304,2.50546101509831,3.09285158910839,2.59012847005807,3.48103958874067,2.76811013851363,3.379785191375,"CCDC65","coiled-coil domain containing 65",2.89356246531247,3.34324088154957,3.18714637216204
"19866","TC1200007560.hg.1",3.64314607241222,3.35171393941217,3.81085787409039,3.8086937460854,3.64314607241222,3.78758795217106,4.21382922604085,3.69666513694829,3.37281486727723,4.05064410851109,4.14609931506593,4.01551530073407,3.67112807961949,3.41553532764771,4.04550687098634,3.54047641626908,3.91891983417284,3.90739942108863,3.77893226926341,4.48832251848023,3.3856828975599,4.03670173736986,3.23245585902562,3.82352397986994,3.98054932139262,3.51735493769855,4.15766366608063,3.79120758446261,3.40459933931801,4.05752819266372,3.67344681818251,4.3072961076894,4.85744594367723,4.00639018176744,3.52931339491755,4.27185355129698,3.28677752270055,3.07663321381381,3.75162927169408,4.34277972453064,3.70084913521613,3.4121889041177,3.93211481631785,3.70493282254493,4.09075841898225,3.96303542703663,3.63295342035492,"DNAJC22","DnaJ heat shock protein family (Hsp40) member C22",3.73790989953609,3.86655149263913,3.80303024611081
"19883","TC1200007640.hg.1",7.30544175222295,7.01824347886756,7.2039027001851,7.10134185518754,7.30544175222295,7.68879765290459,7.48463078644479,8.14416551205562,7.63894012159145,7.41535294906219,7.45279858153855,7.90511756982918,7.89047039929419,7.58031741453517,7.72792512296981,7.68620752930376,7.973239323019,7.56238191064659,7.45380515916435,6.76882172107632,7.63375997527988,7.98952760198658,7.74536972105267,7.68608020973298,7.35982932097301,7.21526352694499,7.40293986589671,6.45947600814475,7.08217117626739,7.17274117934634,7.8279714834157,7.66349296618715,7.61523899098977,7.13626060719575,7.51552634064711,7.10166364836825,7.89848056371627,8.04045098664324,7.62359441491292,7.74132685309287,7.93640297453581,6.71656343683737,6.79730914247547,6.87693310298445,7.0212468800866,7.15281982655589,7.62190660204282,"SLC4A8","solute carrier family 4 member 8",7.43062585607447,7.41444055555743,7.50397379671873
"19918","TC1200007783.hg.1",2.47714821956641,3.26180204817226,3.41592465267954,2.8806628476031,2.47714821956641,3.09864748312778,3.58104842928455,3.79093865127417,2.88126811005314,2.3453559642245,3.46271441809668,2.9488849605703,3.28685582176857,2.47719507354689,2.54147158010407,2.22405400476783,2.54585339283852,2.75007354988973,2.73571192874966,2.5865063597284,2.74879481166643,2.35974652638245,2.40175484288178,2.24790449265424,2.79474396377469,2.42356335624726,2.65699564266448,2.39945563609389,3.02392907251753,2.88042976589108,2.59163032866877,2.96718231131453,2.30247237804728,4.03548716424834,2.30718556261216,2.95150185171103,4.60426222915641,2.85591077858602,2.65701114365511,3.79409193024573,2.39878161296053,2.43647858109619,3.00508633167933,2.93419554642745,2.87639247195506,2.40949835318253,2.33800105163131,"OR6C74","olfactory receptor family 6 subfamily C member 74",3.02099446255519,2.90808885517049,2.66401102289176
"19920","TC1200007787.hg.1",2.68476478134391,2.82408208161656,3.08762199197305,2.94534151014756,2.68397843801687,2.78583251509328,3.40302682240012,3.07455420234823,2.53920242470114,3.00347463709782,2.98892465339576,3.18093538882394,2.93737652725186,3.64260613062771,2.92887261061325,2.69520499985857,2.74256603708885,2.93557365186222,2.46275366783408,2.6834195565301,3.02013998387065,2.60135426511426,2.89716366572489,2.68028473139686,2.84095395594359,2.9181477907285,2.5646917190788,3.56647696618877,2.58663017045157,3.04841148253297,2.70979354570431,2.75033223729967,3.22290272328125,3.410900652983,2.89211618817074,2.57553352970715,3.5155671884565,2.86427230626496,2.72893085260764,3.34625039153575,2.79728223609973,2.50113343929339,3.38598342916406,2.77098812281598,3.09324276653163,2.78115686036135,2.65381280636112,"OR6C3","olfactory receptor family 6 subfamily C member 3",2.90318794047385,2.94714504217618,2.88810928802022
"19921","TC1200007789.hg.1",3.10615821546554,3.56064329107627,3.60917954996052,3.07384193801896,3.10615821546554,3.6388362335185,3.32823853125802,3.34377810147968,3.56780383471889,3.55196161136969,3.818513326189,2.94405892204129,3.04495533124433,3.01974730293539,2.85677398564692,3.17819588734955,2.89085496048112,3.15236509327865,3.06011024899659,3.03953739665028,2.56483100010423,3.19343391893108,2.73204917621063,3.210138201409,3.27531826873701,3.37223234900853,2.98936129228105,3.40000638866965,2.96583706931345,2.89074502843518,2.81071912812727,3.10069259099353,2.80625784427617,3.16120489927243,3.57712280149997,2.66534479274487,3.71844925703668,3.82790250055648,3.12490960272774,2.75613629236076,3.11463231491651,3.27840333841425,3.27325573167618,3.03576720815384,2.97325474839087,3.25071189740676,2.89846514811246,"OR6C75","olfactory receptor family 6 subfamily C member 75",3.38865995223316,3.125776395839,3.08991158523567
"19922","TC1200007792.hg.1",2.39208375269736,2.08097232432405,2.31419766111841,2.36281129154983,2.39208375269736,2.92370203856397,2.62432969282348,2.36541687136044,2.60842131812696,2.8769744794915,2.46223965151267,2.46663279422492,3.10929637680338,2.72674123596843,2.32529317292548,2.67162167790012,1.89909933891287,2.54572077985706,2.52938047401468,2.6260764541302,2.81045853512903,2.37809354084573,2.0097539123766,2.50204276551074,2.25154368859041,2.4825918202476,2.16547192840435,2.38187624237451,2.13244559881697,2.43451770638126,2.77673140049442,2.92988682778,2.43155274039294,2.69655717518217,2.40607084347926,2.22539511625561,3.4211685301549,3.99794011093557,2.57063641342333,2.86279400650824,3.35877137958234,2.04658993171723,2.59528948391552,2.45759738536717,2.59410490926225,2.6561823178867,2.1223664384866,"OR6C65","olfactory receptor family 6 subfamily C member 65",2.49409931827534,2.69911959540031,2.44612526255504
"19923","TC1200007794.hg.1",3.29267773740709,2.92573919204917,3.21642942860782,3.32570758133339,3.29405785577293,3.05439920622936,3.47032255835485,3.25878281559658,2.32480303897204,3.48004163061656,3.08562317596009,2.52413972954691,3.06260449145858,3.10209194186015,2.58751278818869,3.45132067215535,2.6043741523095,3.05784847328899,2.50154833964538,3.1558579988077,2.71130935331414,2.64612019497236,2.75898758594981,2.61624140101824,2.59446104692576,2.72633794492837,3.365284730056,3.04190875878393,3.61650029320975,3.0788393815177,2.67515755856914,2.67298034303433,3.7685551486401,2.77402635485779,2.52633678941706,2.52793433219789,3.90402569216038,3.36923525125879,3.20586394110471,2.87433241470719,2.68210128184079,2.92359225188448,2.9798362648859,3.26981361908435,2.78388149972928,3.13802825619105,2.77444132817898,"OR6C76","olfactory receptor family 6 subfamily C member 76",3.16429610449398,2.99605453940333,2.90579331959893
"19924","TC1200007795.hg.1",2.61355912370452,2.54667151421556,2.66846327453185,2.827657386826,2.61355912370452,3.02948332767466,2.74036792430468,3.65792481485687,3.34503709868813,3.53399182657446,2.56611737173475,3.1466659110898,2.69220576496495,2.94075623514917,3.68216764300341,3.30253574114655,3.01848735181663,2.65154720003587,2.13860040461765,2.51883912844986,2.61729966019,2.53827837339759,2.20622932502065,2.62712706430395,2.38479612441374,2.28081654227543,2.77305995742299,2.7281322318898,2.30998379834099,2.48159588287612,3.08020468566186,2.32964781662212,3.39333235671497,3.57661897254259,2.45221772706663,2.86901159617838,2.75669152262874,4.39259553741876,2.80484877166562,3.0393424131793,3.47303110650139,2.1205220063409,2.51102023516069,2.74945147816639,2.45308049998314,3.42089379604466,2.78149841600606,"OR6C2","olfactory receptor family 6 subfamily C member 2",2.95767154150812,2.92697804559768,2.6907182015402
"19925","TC1200007796.hg.1",2.99619118204562,3.09475787095872,2.90564783537747,2.95155359739872,2.99619118204562,3.47243823504022,3.71564937488666,3.65475384488934,3.41910393181821,3.98643591526642,3.80478593754573,3.41599521913923,2.71702395511088,3.16401659474701,3.39486301223421,3.40631784125142,2.85341422507803,3.23886837720903,2.95142771920824,3.14442632478611,2.94391082695191,3.09369464581465,3.07536086278802,2.90206510558736,2.94965984274429,3.10958677127179,3.53539052164944,2.9239210252465,2.64483138008459,3.00767146174317,3.58394789246173,2.75764046667538,3.52399583389839,2.85794198216511,3.19073773699005,3.42030392869541,2.49105685828858,3.90501553771583,3.2603686031023,3.21236418162987,3.5747350257769,3.15358281509335,2.74500367424715,3.54887652755307,3.37073398887066,2.87286922001218,3.08379279859635,"OR6C68","olfactory receptor family 6 subfamily C member 68",3.3192722969727,3.19781325186197,3.11945053623413
"19941","TC1200007833.hg.1",6.33773760778919,6.25220561042326,6.17285686720464,7.03697536609425,6.33765919195089,6.54982192974866,6.74654288578156,6.57795215533129,6.46318931731674,6.64638965252216,6.34910615271742,6.42702825464063,6.66700174670688,6.64071742635616,6.84033370551745,6.78314690497281,7.08498873227003,6.93159489575492,6.73434126209377,6.30878497880002,6.40139374552822,6.89718930585334,6.34553208737675,6.5643828556054,6.63529076222858,6.21335758906412,6.44269505349886,6.35843093552905,6.62911789669018,6.38573939769506,6.03084242060332,6.21070332440945,6.6872932081374,6.73977117874973,5.94825138302973,6.16922609692453,6.35241542974579,6.6318444568233,6.13584107624734,6.01100803930444,6.26103333104401,6.26786917124633,6.37245807040548,6.51119678444483,6.35887928924672,6.28093514059191,6.20396133659404,"SLC39A5","solute carrier family 39 member 5",6.51213305841626,6.3088482852913,6.5923386469055
"19959","TC1200007893.hg.1",4.14160453414619,4.04158805159754,3.72639595200258,4.3063801064307,4.14160453414619,3.6914308432141,4.68905459029087,4.32243498080582,4.06286970613577,4.41408917821966,3.18180555004511,3.93265019111094,4.19383800507585,3.79794356027681,4.02720788867289,3.92819476128501,4.27463808176939,3.80123364271196,4.21289527531013,3.73143125224454,3.84137424877901,4.16822597906336,4.02351094785297,4.51547347952457,4.22384117262021,3.53191854337057,4.07510791747658,4.65559224276168,3.85456358205598,3.90745554580687,3.37407294482205,4.27147702282766,4.32099608145824,4.48731759978141,2.99048925177834,3.5519157517384,4.02785995115753,3.66081684542635,3.56953119268472,3.64325035239222,3.72246202417694,4.02384342332564,3.97995536886874,3.91549770462303,3.91696688597984,4.50850710883209,3.71330523877989,"SLC26A10P","solute carrier family 26 member 10, pseudogene",4.15374524769894,3.86587334969222,3.9984971748425
"20006","TC1200008322.hg.1",5.96227944583706,5.78117047645032,5.40374804623945,5.89298455211465,5.96227944583706,4.63379152338546,5.63887121797719,5.30604207659992,5.76921610821146,5.36620684988738,5.45926301090049,5.84198263251259,5.59727338491923,6.05128776257092,5.93466515885293,6.23567914094933,5.01908241042053,6.12283425477035,5.91912279963317,5.50473040349483,5.85830409307586,5.97348743027877,6.58946991004741,5.66817443240084,6.34814892165983,5.88886450778504,6.19502358587947,6.68278980625499,6.55022055543891,5.87406396275018,6.15239624440573,5.98318449767788,5.52817441396667,5.7043104623412,6.31737223934417,6.55550901647634,6.28538453004843,6.01106867739814,6.45981064274724,6.24185955706669,6.52044927008347,6.01934090656318,6.71701307469719,6.07123279642989,6.04789785337355,6.20651740793662,6.16156608586108,"TMTC2","transmembrane O-mannosyltransferase targeting cadherins 2",5.571658974254,6.15873064662043,5.97054758957082
"20011","TC1200008373.hg.1",3.51666659488493,3.3523330838945,4.2704099809635,4.37663996156182,3.51730449132777,4.25966528372486,3.86170826349397,3.07552198524541,3.86617517424064,3.81694506625416,4.12309111801679,5.57393454288167,4.86520745237698,5.26174545126781,5.29102991730986,5.55965237758804,5.35395187485724,5.13433768445367,5.8040118410734,5.93052848845984,5.61989776498432,5.80731804217236,5.91138408819245,5.29673171305227,5.78441472284283,6.43618154571612,5.84304885042984,5.47794902737187,5.92611080094888,5.9384413236371,6.32842398139348,5.9994383157661,5.51321904974434,4.05342333531161,6.26812944092203,5.87313414165935,5.14234724141589,4.59685867139259,5.14486542839001,5.52103523052584,5.53349221552793,5.67514305507883,5.83528210363844,4.86294643682746,6.14238834665502,5.41861611367472,5.71207603290608,"TMTC3","transmembrane O-mannosyltransferase targeting cadherins 3",3.79133698855916,5.53107002580371,5.52634354231559
"20027","TC1200008573.hg.1",7.74679806713557,7.90151167526126,7.72937486057198,7.51156156458352,7.74679806713557,7.42902765751003,7.74160709363979,7.52157286649207,7.5848175057399,7.56843672265485,7.91194004083111,7.67431261361591,7.74359710660084,7.67280503991019,7.37124228282887,7.46260664697731,7.34546227885998,7.20799868342643,7.71068356907231,7.48749024656883,7.43828955126021,7.54944317221999,7.70143020762803,7.57311228714672,7.46331085389715,7.78984298259036,7.81665844292036,7.97126077921771,7.40497038200308,7.5636038920788,7.34272257002564,7.23411171230869,7.60745920995103,7.05455792905237,7.26003563234475,7.40612709928421,7.24019557548656,6.87375569799998,7.46047230924434,7.60977148261976,7.44482556127171,7.45758945038168,7.48887238653176,7.69143790453239,7.69246170645994,7.69509620047176,7.81020300239738,"SLC25A3","solute carrier family 25 member 3",7.64815060807245,7.44073885124682,7.59455037724081
"20048","TC1200008671.hg.1",5.09268193789915,4.98631293000488,5.35643170204202,5.19583893802216,5.09268193789915,5.72655889893989,6.03081053296739,5.28696315747896,5.61334489800791,6.05792213070412,5.91119944002878,6.28994518864919,6.55362641332291,6.17154061643207,5.99366374878233,6.15006570925469,5.43603249889197,6.03728262707595,5.68589393638016,5.74042990988577,6.1103561893567,6.26645687021103,6.35310652011723,5.67898228214527,5.98673106358181,6.15560232927564,5.68752666200638,5.7322447867005,6.4130492506998,5.80106956150136,5.73515064877277,5.86430934955579,5.88248532828236,5.06809030431883,6.02515872651717,5.83606211117382,6.63115188576005,5.95163791055679,5.61758118156271,5.59100456710756,5.64579665124266,5.17945707766712,5.25906724442393,5.50074254728337,5.30839083887509,5.76410660043479,6.22272057482633,"HCFC2","host cell factor C2",5.44395470639656,5.71577683943681,6.01861768646306
"20063","TC1200008734.hg.1",5.07879165473779,5.27201052654158,5.61445737365983,4.63563717896228,5.07879165473779,4.83760661951299,5.77511827235727,5.91315715359669,5.43254833809514,5.48870934800412,5.9862070060433,6.28711138047849,5.79276132778595,6.126138832055,6.39199992356231,6.07661659915629,5.82048436562466,5.83502653673575,6.0992987559738,5.91356993439207,5.80072297864046,6.01677057081377,6.39385181394197,5.65236434228719,5.90598889434734,6.02656736359532,6.02874490249878,6.16468606262325,5.90337520107713,6.47011865927276,6.6738382710792,6.3219222781025,6.49120687102169,5.12193360961826,6.03401130591439,6.40832047871072,6.33223430508591,5.82027035989609,6.09968721175652,6.50384500988765,5.95903593836906,6.00846552342225,5.89480237461017,5.87687346684371,6.39983149599688,5.6758007556393,6.34817324070874,"RIC8B","RIC8 guanine nucleotide exchange factor B",5.31268281202055,6.13557617532977,6.01169930482278
"20085","TC1200008855.hg.1",3.30099805292187,3.51489079172694,3.18935528513259,3.71672031505125,3.30099805292187,3.76988002209531,3.46475542255501,3.26461906555492,3.1155022073535,3.93923016937497,3.3419910721194,3.14252034960494,3.53177238796987,3.50267950228178,3.42845749800455,3.80548156310242,3.52178929215901,4.0665931497329,3.31053718639687,3.02997647152365,3.55216673246816,3.54278205274427,3.15619202547507,3.34130693110069,3.62538175052461,3.2131810337358,3.33364727502072,3.01047055375539,3.21404583415218,3.93754300786472,3.33390641467348,3.77506178314377,3.69810027235535,4.25258605751832,3.45014111322717,2.73354514305357,2.51962559070845,4.34486256631413,3.67840686829312,2.59096763320529,3.45108548584428,3.73036625310774,3.61894575944592,3.03602626526038,3.4329067392742,3.29075082327318,3.49747153396772,"CCDC63","coiled-coil domain containing 63",3.45769493846882,3.46512773947393,3.40373540325644
